species_uid,anp_code,anp_name,accepted_name_norm,accepted_scientific_name,taxon_rank,kingdom,phylum,class_name,order_name,family,genus,source_systems,authority_ids,source_record_count,deduped_occurrence_count,source_files,nom059,iucn,cites,priority_species,endemicity,invasive_exotic,quality_flags,taxonomic_resolution_status,traceability_status
SP-002725,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,erythrotrichia erythrotrichia carnea,Erythrotrichia Erythrotrichia carnea,species,Plantae,Rhodophyta,Compsopogonophyceae,Erythropeltidales,Erythrotrichiaceae,Erythrotrichia,SNIB,SNIB/CONABIO valid taxonomy:erythrotrichia erythrotrichia carnea,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002726,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,erythrotrichia j.e.areschoug 1850,"Erythrotrichia J.E.Areschoug, 1850",GENUS,Plantae,Rhodophyta,Compsopogonophyceae,Erythropeltidales,Erythrotrichiaceae,Erythrotrichia,GBIF,GBIF Backbone:2653844.0,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002724,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,erythrotrichia carnea,Erythrotrichia carnea,SPECIES,Plantae,Rhodophyta,Compsopogonophyceae,Erythropeltales,Erythrotrichiaceae,Erythrotrichia,GBIF; OBIS,GBIF Backbone:2653871.0; WoRMS/OBIS:145490,2,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-002727,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eteone eteone foliosa,Eteone Eteone foliosa,species,Animalia,Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eteone,SNIB,SNIB/CONABIO valid taxonomy:eteone eteone foliosa,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002729,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ethusa ethusa americana,Ethusa Ethusa americana,species,Animalia,Arthropoda,Malacostraca,Decapoda,Ethusidae,Ethusa,SNIB,SNIB/CONABIO valid taxonomy:ethusa ethusa americana,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002730,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ethusa ethusa microphthalma,Ethusa Ethusa microphthalma,species,Animalia,Arthropoda,Malacostraca,Decapoda,Ethusidae,Ethusa,SNIB,SNIB/CONABIO valid taxonomy:ethusa ethusa microphthalma,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002728,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ethusa americana,Ethusa americana,SPECIES,Animalia,Arthropoda,Malacostraca,Decapoda,Ethusidae,Ethusa,GBIF,GBIF Backbone:2225835.0,3,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002731,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ethusa microphthalma,Ethusa microphthalma,SPECIES,Animalia,Arthropoda,Malacostraca,Decapoda,Ethusidae,Ethusa,GBIF,GBIF Backbone:2225842.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002732,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,ethusa tenuipes,Ethusa tenuipes,SPECIES,Animalia,Arthropoda,Malacostraca,Decapoda,Ethusidae,Ethusa,GBIF,GBIF Backbone:2225834.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002733,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,etisus etisus maculatus,Etisus Etisus maculatus,species,Animalia,Arthropoda,Malacostraca,Decapoda,Xanthidae,Etisus,SNIB,SNIB/CONABIO valid taxonomy:etisus etisus maculatus,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002734,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,etisus maculatus,Etisus maculatus,SPECIES,Animalia,Arthropoda,Malacostraca,Decapoda,Xanthidae,Etisus,GBIF,GBIF Backbone:2227770.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002736,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,etmopterus etmopterus bullisi,Etmopterus Etmopterus bullisi,species,Animalia,Chordata,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus,SNIB,SNIB/CONABIO valid taxonomy:etmopterus etmopterus bullisi,4,4,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-002737,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,etmopterus etmopterus schultzi,Etmopterus Etmopterus schultzi,species,Animalia,Chordata,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus,SNIB,SNIB/CONABIO valid taxonomy:etmopterus etmopterus schultzi,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-002738,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,etmopterus etmopterus virens,Etmopterus Etmopterus virens,species,Animalia,Chordata,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus,SNIB,SNIB/CONABIO valid taxonomy:etmopterus etmopterus virens,4,4,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-002735,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,etmopterus bullisi,Etmopterus bullisi,SPECIES,Animalia,Chordata,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus,GBIF,GBIF Backbone:2421062.0,4,4,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,native,,source_authority_resolved,source_traceable
SP-002739,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,etmopterus schultzi,Etmopterus schultzi,SPECIES,Animalia,Chordata,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus,GBIF,GBIF Backbone:2421053.0,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,native,,source_authority_resolved,source_traceable
SP-002740,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,etmopterus virens,Etmopterus virens,SPECIES,Animalia,Chordata,Elasmobranchii,Squaliformes,Etmopteridae,Etmopterus,GBIF; OBIS,GBIF Backbone:2421076.0; WoRMS/OBIS:271647,16,15,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-002741,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,etropus,Etropus,Genus,Animalia,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Etropus,OBIS,WoRMS/OBIS:158797,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002743,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,etropus etropus crossotus,Etropus Etropus crossotus,species,Animalia,Chordata,Actinopteri,Carangiformes,Cyclopsettidae,Etropus,SNIB,SNIB/CONABIO valid taxonomy:etropus etropus crossotus,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-002744,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,etropus etropus rimosus,Etropus Etropus rimosus,species,Animalia,Chordata,Actinopteri,Carangiformes,Cyclopsettidae,Etropus,SNIB,SNIB/CONABIO valid taxonomy:etropus etropus rimosus,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-002742,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,etropus crossotus,Etropus crossotus,Species,Animalia,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Etropus,GBIF; OBIS,GBIF Backbone:8123721.0; WoRMS/OBIS:158799,6,5,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-002745,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,etropus rimosus,Etropus rimosus,SPECIES,Animalia,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Etropus,GBIF; OBIS,GBIF Backbone:2408958.0; WoRMS/OBIS:158802,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002746,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,etrumeus sadina,Etrumeus sadina,Species,Animalia,Chordata,Teleostei,Clupeiformes,Dussumieriidae,Etrumeus,OBIS,WoRMS/OBIS:584793,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002747,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eubela eubela mcgintyi,Eubela Eubela mcgintyi,species,Animalia,Mollusca,Gastropoda,Neogastropoda,Turridae,Eubela,SNIB,SNIB/CONABIO valid taxonomy:eubela eubela mcgintyi,2,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-002748,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eubela mcgintyi,Eubela mcgintyi,SPECIES,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Eubela,GBIF; OBIS,GBIF Backbone:2303561.0; WoRMS/OBIS:420378,4,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-002749,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eubranchus,Eubranchus,Genus,Animalia,Mollusca,Gastropoda,Nudibranchia,Eubranchidae,Eubranchus,OBIS; SNIB,WoRMS/OBIS:137954; SNIB/CONABIO valid taxonomy:eubranchus,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002750,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eubranchus forbes 1838,"Eubranchus Forbes, 1838",GENUS,Animalia,Mollusca,Gastropoda,Nudibranchia,Eubranchidae,Eubranchus,GBIF,GBIF Backbone:2291724.0,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002751,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucampia eucampia cornuta,Eucampia Eucampia cornuta,species,Chromista,Heterokontophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Eucampia,SNIB,SNIB/CONABIO valid taxonomy:eucampia eucampia cornuta,2,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002752,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucampia eucampia zodiacus,Eucampia Eucampia zodiacus,species,Chromista,Heterokontophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Eucampia,SNIB,SNIB/CONABIO valid taxonomy:eucampia eucampia zodiacus,4,4,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002753,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucampia striata,Eucampia striata,SPECIES,Chromista,Ochrophyta,Bacillariophyceae,Hemiaulales,Hemiaulaceae,Eucampia,GBIF,GBIF Backbone:3194108.0,5,5,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002754,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucampia zodiacus,Eucampia zodiacus,SPECIES,Chromista,Ochrophyta,Bacillariophyceae,Hemiaulales,Hemiaulaceae,Eucampia,GBIF,GBIF Backbone:3192094.0,3,3,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002755,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,euchaeta marina,Euchaeta marina,Species,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Euchaeta,OBIS,WoRMS/OBIS:104552,10,2,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-002756,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucheilota eucheilota duodecimalis,Eucheilota Eucheilota duodecimalis,species,Animalia,Cnidaria,Hydrozoa,Statocysta,Eucheilotidae,Eucheilota,SNIB,SNIB/CONABIO valid taxonomy:eucheilota eucheilota duodecimalis,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002757,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucidaris eucidaris tribuloides,Eucidaris Eucidaris tribuloides,species,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,SNIB,SNIB/CONABIO valid taxonomy:eucidaris eucidaris tribuloides,21,21,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002758,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucidaris tribuloides,Eucidaris tribuloides,SPECIES,Animalia,Echinodermata,Echinoidea,Cidaroida,Cidaridae,Eucidaris,GBIF; OBIS,GBIF Backbone:2278811.0; WoRMS/OBIS:396741,56,42,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-002759,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucinostomus,Eucinostomus,Genus,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Gerreidae,Eucinostomus,OBIS; SNIB,WoRMS/OBIS:159731; SNIB/CONABIO valid taxonomy:eucinostomus,4,4,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002761,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucinostomus baird & girard 1855,"Eucinostomus Baird & Girard, 1855",GENUS,Animalia,Chordata,,Perciformes,Gerreidae,Eucinostomus,GBIF,GBIF Backbone:2369470.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002762,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucinostomus eucinostomus argenteus,Eucinostomus Eucinostomus argenteus,species,Animalia,Chordata,Actinopteri,Acanthuriformes,Gerreidae,Eucinostomus,SNIB,SNIB/CONABIO valid taxonomy:eucinostomus eucinostomus argenteus,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-002763,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucinostomus eucinostomus gula,Eucinostomus Eucinostomus gula,species,Animalia,Chordata,Actinopteri,Acanthuriformes,Gerreidae,Eucinostomus,SNIB,SNIB/CONABIO valid taxonomy:eucinostomus eucinostomus gula,9,9,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,Preocupación menor (LC),,,,,,source_authority_resolved,source_traceable
SP-002760,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucinostomus argenteus,Eucinostomus argenteus,Species,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Gerreidae,Eucinostomus,GBIF; OBIS,GBIF Backbone:2369473.0; WoRMS/OBIS:159732,4,4,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002764,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucinostomus gula,Eucinostomus gula,SPECIES,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Gerreidae,Eucinostomus,GBIF; OBIS,GBIF Backbone:2369471.0; WoRMS/OBIS:159733,20,18,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,native,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-002765,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucyclotoma eucyclotoma stegeri,Eucyclotoma Eucyclotoma stegeri,species,Animalia,Mollusca,Gastropoda,Neogastropoda,Turridae,Eucyclotoma,SNIB,SNIB/CONABIO valid taxonomy:eucyclotoma eucyclotoma stegeri,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002766,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucyclotoma stegeri,Eucyclotoma stegeri,SPECIES,Animalia,Mollusca,Gastropoda,Neogastropoda,Raphitomidae,Eucyclotoma,GBIF; OBIS,GBIF Backbone:6509417.0; WoRMS/OBIS:420380,2,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-002767,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucyrtidium eucyrtidium hexastichum,Eucyrtidium Eucyrtidium hexastichum,species,Chromista,Radiozoa,Polycystina,Nassellaria,Theoperidae,Eucyrtidium,SNIB,SNIB/CONABIO valid taxonomy:eucyrtidium eucyrtidium hexastichum,2,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-002768,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucyrtidium hexastichum,Eucyrtidium hexastichum,SPECIES,Chromista,Radiozoa,Polycystina,Nassellaria,Theoperidae,Eucyrtidium,GBIF; OBIS,GBIF Backbone:5899837.0; WoRMS/OBIS:413075,4,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-002769,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucytherura eucytherura encantoensis,Eucytherura Eucytherura encantoensis,species,Animalia,Arthropoda,Ostracoda,Podocopida,Cytheruridae,Eucytherura,SNIB,SNIB/CONABIO valid taxonomy:eucytherura eucytherura encantoensis,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002770,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eucytherura muller 1893,"Eucytherura Müller, 1893",GENUS,Animalia,Arthropoda,Ostracoda,Podocopida,Cytheruridae,Eucytherura,GBIF,GBIF Backbone:7983303.0,1,1,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002771,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eudendrium,Eudendrium,Genus,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium,OBIS; SNIB,WoRMS/OBIS:117093; SNIB/CONABIO valid taxonomy:eudendrium,38,23,Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-002775,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eudendrium ehrenberg 1834,"Eudendrium Ehrenberg, 1834",GENUS,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium,GBIF,GBIF Backbone:8863041.0,30,16,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-002776,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eudendrium eudendrium bermudense,Eudendrium Eudendrium bermudense,species,Animalia,Cnidaria,Hydrozoa,Filifera,Eudendriidae,Eudendrium,SNIB,SNIB/CONABIO valid taxonomy:eudendrium eudendrium bermudense,8,6,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
SP-002777,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eudendrium eudendrium capillare,Eudendrium Eudendrium capillare,species,Animalia,Cnidaria,Hydrozoa,Filifera,Eudendriidae,Eudendrium,SNIB,SNIB/CONABIO valid taxonomy:eudendrium eudendrium capillare,4,4,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002778,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eudendrium eudendrium carneum,Eudendrium Eudendrium carneum,species,Animalia,Cnidaria,Hydrozoa,Filifera,Eudendriidae,Eudendrium,SNIB,SNIB/CONABIO valid taxonomy:eudendrium eudendrium carneum,6,6,Insumos/PN Arrecifes del GMS/ArrecifesGMS_SNIB.xlsx,,,,,,,,source_authority_resolved,source_traceable
SP-002772,PNAGMS,Parque Nacional Arrecifes del Golfo de México-Sur,eudendrium bermudense,Eudendrium bermudense,SPECIES,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Eudendriidae,Eudendrium,GBIF; OBIS,GBIF Backbone:2266147.0; WoRMS/OBIS:284650,21,12,Insumos/PN Arrecifes del GMS/ArrecifesGMS_GBIF.xlsx; Insumos/PN Arrecifes del GMS/ArrecifesGMS_OBIS.xlsx,,,,,,,possible_cross_source_duplicate,source_authority_resolved,source_traceable
